2024-08-19T20:38:38.008996 [ENB    ] [I] Using binary /usr/local/bin/srsenb with arguments: 
2024-08-19T20:38:38.058475 [ENB    ] [I] Built in Release mode using commit ec29b0c1f on branch HEAD.
2024-08-19T21:28:19.700160 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:28:19.700168 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:28:38.372161 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:28:38.372242 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:28:38.372259 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:28:48.372199 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:28:48.372204 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:28:48.372205 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:28:48.372214 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:29:07.044139 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:29:07.044180 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:29:07.044190 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:29:17.044046 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:29:17.044051 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:29:17.044052 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:29:17.044061 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:29:35.716171 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:29:35.716264 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:29:35.716273 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:29:45.715903 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:29:45.715907 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:29:45.715909 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:29:45.715917 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:30:04.388138 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:30:04.388256 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:30:04.388268 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:30:14.387877 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:30:14.387881 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:30:14.387882 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:30:14.387891 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:30:33.060208 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:30:33.060279 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:30:33.060292 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:30:43.059736 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:30:43.059740 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:30:43.059742 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:30:43.059751 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:31:01.732160 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:31:01.732203 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:31:01.732217 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:31:11.731744 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:31:11.731748 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:31:11.731749 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts 
